Class,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-0,NRC-10-1,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-0,NRC-10-Expanded-1,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
0,1,1,1,1,0,-2,1.345,-7.071,1.679,-6.002,0,0,0,0,0,0,0,0,0,0,1.542844,0.849133,1.196727,1.541063,0.377187,0.912033,0.521626,0.752377,6.017325,1.330999,2.603837,1.35617,1.689852,0.446952,0.229401,0,0.291114,0.33715,1.047303,-1.195833,0,0,2
0,0,1,0,1,0,-4,0.474,-5.161,0.809,-2.747,0,0,1,0,0,1,0,0,1,0,0.27998,0.104545,0.807402,0.173018,0.049496,0.342804,0.056771,0.031144,1.19039,0.141311,0.037845,0,1.036775,0.068826,0.517485,1.835771,0.043454,0,0.141667,-0.934375,0,0,0
0,1,0,1,1,2,-1,2.767,-5.852,1.86,-7.241,0,1,0,0,1,0,0,0,1,1,1.340336,0.920055,0.741879,0.999721,0.582142,0.546973,0.751079,1.266364,4.922506,2.395687,1.321727,0.884048,0.791378,1.494748,0.062867,1.259421,1.550142,0.482686,0.918584,-0.2625,0,0,0
0,1,2,1,2,1,-5,0.449,-5.06,0.773,-1.939,1,1,2,1,1,3,1,1,2,1,0.164856,0.187,0.085331,0.142463,0.229286,0.05514,0.068842,0.127052,0.509015,0.493489,0.256079,0,0.95117,0.590449,0.411465,1.364354,0.00592,0.420444,0.969178,-0.859375,0,0,0
0,1,1,0,1,0,-2,1.866,-5.598,2.86,-2.355,0,0,0,0,0,0,1,0,0,0,0.8277,0.728704,0.735971,0.478683,0.588179,0.476677,0.320356,0.562776,2.646197,1.925134,1.642039,0,0.564781,1.147476,0,1.250906,1.22636,0,1.300893,-0.442468,0,0,0
0,2,0,2,0,3,0,2.812,-4.671,3.093,-1.985,0,0,0,0,1,0,1,0,0,1,1.118677,0.999767,0.954294,1.032682,0.585369,0.694285,0.696634,0.705344,5.206738,1.583308,0.697839,0.457149,0.01499,0.288548,0.624763,1.093519,1.106362,0.331603,2.99248,-0.608333,0,0,1
0,1,0,1,0,2,0,2.168,-6.738,3.925,-1.975,0,0,0,0,1,0,0,0,0,1,0.98567,1.104551,0.629274,0.739429,1.73867,0.528613,0.508225,1.876945,3.026333,3.425009,0.047555,0.026273,0.554394,0.177896,1.178919,1.24223,0.071386,1.493261,0.27362,-0.1875,0,0,0
0,1,0,1,0,2,0,0.096,-2.7,0.584,-3.184,0,0,0,0,0,0,0,0,0,0,0.80075,0.263083,0.85356,0.915851,0.138051,0.659128,0.322401,0.331373,3.128381,0.539277,0.832396,0,0.536629,0.325871,0,0,0.070309,0.0047,1.211963,-0.541667,0,0,1
0,2,0,0,0,1,0,1.811,-3.618,2.252,-2.133,0,0,0,0,0,0,0,0,0,0,1.005199,0.716353,1.228987,0.941241,0.939455,0.72455,0.328072,1.244449,3.81052,2.379776,0.14178,0,1.432437,0.530568,0.487176,0.769841,0.192398,0.149111,0.354167,-0.458333,0,0,1
0,0,1,0,0,0,0,2.175,-1.775,4.989,-1.903,1,1,0,1,1,0,0,0,0,1,0.370598,0.426826,0.275841,0.307388,0.220034,0.169281,0.166685,0.522024,1.405013,0.944239,0.387574,0.32881,0.813678,2.075871,1.989797,0.110169,1.965329,0,0.483333,0,0,0,0
0,0,1,0,1,0,-2,7.107,-0.371,0.785,-2.078,0,0,0,1,0,1,0,0,1,0,1.026447,0.465416,0.835358,0.734886,0.318129,0.296505,0.307683,0.416106,3.824711,0.862494,0.154654,0,0.673088,0,0.124434,0,0.35176,0.323722,0,-0.454167,0,0,0
0,0,1,0,2,6,-3,4.546,-9.361,3.404,-8.392,0,0,0,0,0,0,0,0,0,0,1.655598,1.136014,1.360912,0.994471,0.722878,1.005917,0.730936,1.110148,6.188072,2.258016,1.925692,0.494135,0.537673,0.606505,0.46267,0.999072,2.277152,0.166457,0.349702,-0.552679,0,0,0
0,4,1,4,1,7,-3,3.805,-5.334,5.938,-3.62,1,3,0,1,1,1,1,2,1,3,1.445867,1.487238,0.911163,1.321882,1.124241,0.813501,0.627742,1.686865,4.785055,3.695074,1.266358,0.313568,0.32298,0.715466,1.304123,3.027413,1.741437,1.522861,2.591303,-1.848611,0,0,0
0,1,0,0,0,1,0,0.136,-2.209,0.318,-1.019,0,1,0,0,0,0,0,1,0,1,0.454818,0.276279,0.304859,0.287433,0.099544,0.31571,0.14414,0.140578,1.74321,0.363332,0.293733,0,0,0.016358,0,0.361618,0.461337,0,0.589583,-0.166667,0,0,0
1,0,1,0,2,0,-6,1.208,-2.204,0.746,-2.756,0,0,0,2,0,2,0,0,2,0,0.539754,0.369497,0.654014,0.493114,0.141813,0.184816,0.137087,0.319603,2.069751,0.740671,0.953862,0,1.379646,0.367035,0,0.176358,0,0.008534,0.027381,-0.793304,0,0,0
0,0,1,0,1,0,-2,3.035,-5.934,2.737,-3.189,0,0,0,1,1,1,0,1,1,1,0.822567,0.510504,0.749573,0.891468,0.289309,0.790045,0.266296,0.595282,3.844863,1.302935,0.978168,0.400326,0.326733,2.065982,0.796549,0.463604,0.441119,0,0.666667,-1.03125,0,0,1
1,2,0,1,0,2,-1,2.305,-2.045,1.184,-3.316,0,0,0,0,0,0,0,0,0,1,0.683842,0.454302,0.717016,0.562599,0.325509,0.407894,0.238313,0.490361,2.437936,1.030836,0.487039,0.039184,1.020129,0.209638,0,0.150833,0.169345,0,0.905552,-0.53125,0,0,1
0,0,0,0,1,0,-3,0.353,-3.329,0.409,-1.761,0,1,0,1,0,0,0,0,0,0,0.573555,0.164013,0.471403,0.264365,0.084301,0.687111,0.111427,0.162868,2.116241,0.329335,0.591577,0.22227,0.090744,0.23729,0,0.713756,0.055283,0,0.234375,-0.15,0,0,1
1,0,0,0,0,0,0,1.734,-0.631,3.134,0,0,1,1,0,1,0,1,1,0,1,0.292876,0.281931,0.316783,0.27897,0.151322,0.101267,0.090978,0.212986,1.024409,0.550654,0.047555,0.264579,0,0.448264,1.834037,0,1.504194,0,0.260417,0,0,0,0
1,1,0,1,0,3,0,1.73,-1.474,1.848,-0.232,0,2,0,0,1,0,1,1,1,1,0.330073,0.510132,0.359482,0.313852,0.386466,0.166716,0.19614,0.323449,1.378972,1.200328,0,1.539991,0,2.246333,0.372656,0,0.150283,0,0.604167,-0.270833,0,0,1
1,0,0,0,0,0,0,1.427,-0.019,0.471,0,0,0,0,0,0,0,0,0,0,0,0.041384,0.07845,0.020317,0.033867,0.043659,0.019661,0.019407,0.149968,0.140815,0.228508,0,0.08118,0,0,0,0.041469,0.202227,0,0,0,0,0,0
1,3,0,2,0,5,0,7.435,-3.48,2.462,-2.539,0,0,0,0,0,0,0,0,1,2,0.763034,0.48831,0.569264,0.499338,0.332093,0.448967,0.274108,0.498463,3.147161,1.090932,0.540129,0,1.434141,0.016358,0.558846,0.118897,1.203202,0.03706,1.50625,-0.497024,0,0,0
1,1,0,1,0,5,0,4.527,-1.422,2.075,-2.93,0,1,0,0,1,0,1,1,1,1,0.573474,0.905481,0.372431,0.59232,1.09802,0.252467,0.533898,0.922605,2.039034,1.748639,0.070334,0.220347,0.901588,0.045518,0.491196,0.26452,1.970673,0.170814,3.345164,-0.125,0,0,1
1,4,0,3,0,6,0,10.965,-0.77,8.616,-2.061,0,0,0,0,1,0,0,0,0,2,0.850177,0.957148,0.717678,0.717832,1.729557,0.27677,0.533781,1.147547,2.49126,3.198725,0.612997,1.776919,1.465496,0.374604,3.704714,0.502314,1.387576,0.480714,2.841964,-0.385417,0,0,0
1,0,0,0,0,0,0,2.71,-1.563,4.912,-3.606,0,1,0,0,0,0,0,1,0,1,0.727634,0.824468,0.618039,0.664455,0.579258,0.232133,0.314077,0.719152,2.987741,2.330843,0.83345,0.709449,1.435056,0.729164,0.482906,0.972656,0.758529,0.000198,0.95653,-1.102083,0,0,0
0,1,1,0,1,1,0,0.232,-3.69,0.597,-1.946,0,0,0,0,0,0,0,0,0,0,0.188863,0.132849,0.120174,0.173387,0.111502,0.388775,0.058159,0.245101,1.361436,0.444487,0.118232,0.551563,0.189342,0.347037,0,1.614256,0,0,0.208631,-0.5625,0,0,1
1,2,0,2,0,4,0,1.591,-0.315,0.341,-0.077,0,1,0,0,1,0,0,1,0,1,0.214731,0.233511,0.124,0.105717,0.279099,0.05526,0.249201,0.096598,0.634225,0.530752,0.020153,0,0,0,0.00332,0.748766,0.947989,0.370013,0.322917,0,0,0,0
1,0,0,0,0,2,0,5.248,-0.659,3.899,-0.151,0,0,0,0,0,0,0,0,0,0,0.393426,0.971997,0.336749,0.344487,1.226466,0.163865,0.44273,1.224585,1.221986,2.774386,0.446208,1.63304,0.026763,0.053112,0.704116,0,1.356459,0.294484,0.041667,0,0,0,0
1,1,0,1,0,3,0,3.39,-1.108,2.168,-2.069,0,1,0,0,1,0,1,1,0,1,0.540627,0.489918,0.26242,0.381681,0.714582,0.216123,0.3934,0.91994,1.713643,1.65568,0.725675,0.723766,0.507614,0.121805,0.862311,0.023358,0.556356,0.539531,2.665997,-0.166667,0,0,0
1,0,0,0,0,3,0,4.47,-0.054,4.084,-0.965,0,0,0,0,0,0,0,0,0,0,0.291417,0.308072,0.270287,0.199857,0.7412,0.075029,0.278121,0.396403,0.903446,1.009723,0,1.14673,2.023197,0,0,0,0.380673,0.204221,0,0,0,0,0
0,0,1,0,0,0,-1,0.474,-1.716,0.916,-0.664,0,0,0,0,0,0,0,0,0,0,0.46067,0.22206,0.483589,0.334535,0.10286,0.278998,0.106568,0.147929,2.032908,0.354495,0.093066,0,0.071832,0.018318,0.517485,0.150833,0.049374,0,0,-0.49504,0,0,1
1,0,0,0,0,0,0,7.984,-0.659,0.596,-1.21,0,0,0,0,0,0,0,0,0,0,0.326844,0.497573,0.286082,0.246863,0.698092,0.109663,0.25645,0.674705,1.083046,1.569981,0.073887,0,0.36136,0.126202,0,0.546606,0.295724,0.166457,0,-0.70928,0,0,0
1,1,0,1,0,3,-2,2.156,-8.485,3.589,-1.885,0,0,0,0,1,0,0,0,0,1,1.094449,0.524472,0.748645,1.028789,0.17528,0.749389,0.267431,0.456358,4.609989,0.930056,3.536652,0,0,0.367834,0.698822,0.241973,1.832653,0.446137,1.88125,0,0,0,0
1,0,0,0,0,0,0,3.316,-2.205,3.656,-2.116,0,0,0,0,0,0,1,0,0,0,0.718941,0.643392,0.735761,0.647229,0.666173,0.363618,0.310883,0.875869,3.151679,1.911524,0.408781,0.273273,0.413035,0.608475,0.942759,0.066793,0.846319,0.436581,0.116071,-0.327083,0,0,0
1,2,2,1,1,3,-1,3.794,-4.975,2.801,-2.773,0,1,1,1,1,1,0,1,2,1,1.004153,0.800861,0.905961,0.905306,0.950308,0.447149,0.571544,0.969823,3.734548,2.039579,1.318375,0.271085,0.489764,0.255736,2.04739,1.092373,0.772116,0.519099,1.95744,-0.25,0,0,0
1,0,0,0,0,0,0,1.575,-0.86,0.282,-0.06,0,0,0,0,0,0,0,0,0,0,0.123502,0.086088,0.061263,0.087674,0.042965,0.044286,0.031969,0.124338,0.413963,0.170934,0,0.520942,0,0.780435,0,0,0.114211,0,0.041667,0,0,0,0
1,1,0,0,0,0,0,3.132,-2.296,1.898,-3.62,0,0,0,0,0,0,0,0,0,0,0.881181,0.738185,0.4067,0.680449,0.531311,0.342927,0.386129,1.076621,2.166057,1.859413,0.910924,0.977799,1.300939,0.127404,0.210289,0.592865,0.207171,0,0.752083,0,0,0,0
1,1,0,1,0,2,0,3.377,-0.375,2.246,0,0,0,0,0,0,0,0,0,0,0,0.059534,0.687892,0.046474,0.051362,1.053271,0.0491,0.248662,0.664416,0.18848,1.41493,0,0,0,0.009392,0.814438,0,0,0.990077,0.53125,0,0,0,0
0,0,0,0,1,0,-7,1.478,-6.833,0.545,-2.398,0,0,1,0,0,0,0,2,0,2,1.245845,0.467154,0.9815,0.658286,0.312753,1.044536,0.273536,0.439246,3.895012,1.169763,1.188248,0.30787,1.670339,0.673971,0,0.656191,0.055294,0,0.641369,-0.191667,0,0,0
1,0,0,0,0,0,0,0.458,-0.525,1.257,-0.038,0,0,0,0,0,0,0,0,0,0,0.145639,0.237163,0.060534,0.112877,0.286817,0.087261,0.134199,0.291876,0.381677,0.624861,0,0,0.359064,0,0.345399,0.21643,0.39455,0,0.1875,-0.166667,0,0,0
1,1,2,1,2,3,-2,4.063,-1.789,4.342,-1.089,1,1,1,0,2,0,1,1,2,2,0.328684,0.373432,0.267416,0.273856,0.341847,0.105786,0.248152,0.441109,1.391295,1.107128,1.223373,0.458964,0.582461,0,0.824218,0.505298,1.244008,0.166457,3.028854,-2.165589,0,0,0
1,2,1,1,1,3,0,2.499,-3.034,5.307,-1.227,0,1,0,0,1,1,1,2,1,1,0.87123,1.108312,0.804158,0.792413,0.538278,0.439414,0.375596,1.046514,3.388016,2.353735,0.922097,0.866227,0.410072,2.244788,1.287315,0.279155,0.781661,0.176822,3.162724,-0.154175,0,0,0
1,2,0,0,1,1,-3,2.964,-4.125,1.408,-3.134,0,0,0,0,1,0,0,1,0,1,0.644386,0.783806,0.709976,0.541536,0.608441,0.74021,0.373242,1.161803,3.092545,2.329686,0.558146,0,0.60404,0.381029,1.412071,0.366691,0.111102,1.492047,0.720969,-0.414063,0,0,0
0,2,0,1,0,3,0,3.858,-2.93,3.305,-3.316,0,0,0,0,0,0,0,0,0,0,0.958065,0.965901,0.801841,0.866686,1.095074,0.50391,0.644793,1.232408,3.381659,2.703594,0.839526,0.545282,0.262475,0.142173,1.636522,0.12357,1.434576,0.773097,1.79738,-0.25,0,0,1
0,0,1,0,1,0,0,0.676,-4.3,0,-4.373,1,1,0,1,1,1,1,1,1,1,0.101408,0.150425,0.054738,0.104648,0.177731,0.085419,0.055447,0.2729,0.394982,0.69833,0.449436,0.04512,0.106353,0,0,2.234136,0.495964,0.166457,0.145833,-0.104167,0,0,1
1,1,0,1,0,3,0,1.393,-0.062,1.863,-0.06,0,0,0,0,0,0,0,0,0,0,0.08525,0.296898,0.070785,0.054967,0.678366,0.045838,0.152761,0.310801,0.35262,1.055161,0,0,0,0,1.204857,0,0.245437,0,0.966667,0,0,0,0
1,3,1,1,1,3,-3,8.09,-2.178,8.13,-3.19,0,2,0,0,2,0,2,2,0,4,1.777273,0.909827,1.427192,2.038441,0.825754,1.224379,0.546811,1.594647,4.982379,2.741181,0.22136,1.998679,1.090449,0.861992,2.306397,1.264022,1.660016,0.096614,4.557962,-1.137532,0,0,0
1,0,0,0,0,0,0,7.146,-2.163,4.761,-2.746,0,1,0,0,0,0,0,1,0,0,0.88799,0.851708,0.619272,0.746093,0.481686,0.315562,0.313463,1.631357,3.03552,2.26152,0.58422,2.208824,0.429901,0.712292,0.619082,0.923065,0.389625,0.111439,0.153274,-0.392361,0,0,0
1,1,2,0,0,0,-2,7.627,-3.562,2.82,-2.503,0,1,0,0,1,0,1,0,0,3,1.113721,0.717985,0.728354,1.444087,0.50973,0.83535,0.45363,0.585316,3.423975,1.414402,0.745434,0.007548,0.04554,1.512155,2.309233,0.6685,0.80267,0.311044,1.026777,-0.333333,0,0,1
0,4,0,1,0,4,-2,1.236,-4.032,1.516,-1.995,0,0,0,1,1,1,0,1,1,1,0.633443,0.383406,0.326887,0.405437,0.498875,0.34998,0.354773,0.494316,2.409825,1.309533,0.224929,0,0.011053,0,0.582687,1.52478,0.708343,0.485413,3.874107,-0.458333,0,0,0
1,3,0,2,0,7,0,3.739,-1.285,5.356,-0.876,0,2,0,0,2,0,2,2,0,2,0.477408,0.291884,0.612302,0.584509,0.216996,0.2442,0.252137,0.430338,2.330003,0.964375,0,0.624688,0,0.440743,2.401421,0.279957,0.801102,0,4.048438,-0.189022,0,0,0
0,1,0,1,0,3,0,4.87,-3.995,5.813,-5.213,0,3,0,0,1,0,1,2,1,1,1.203552,1.015087,0.96992,1.235488,0.85426,0.915659,0.711576,1.647632,5.256245,2.989053,1.174266,1.072346,0.781994,0.473418,0.4953,0.256299,3.087655,0.133754,3.443974,-1.165278,0,0,1
0,0,0,0,0,0,0,1.31,-4.616,2.857,-0.691,0,0,0,0,0,0,0,0,1,0,0.47921,0.463238,0.196448,0.465242,0.366894,0.314659,0.158807,0.494318,1.576854,1.523999,0.047555,0.122412,0.061697,0.106224,1.082765,1.645218,0.00592,0,0,-0.25,0,0,0
1,0,0,1,0,0,0,2.353,-0.519,0.853,-0.896,0,1,0,0,0,0,1,0,1,0,0.241928,0.52015,0.287474,0.245046,0.423909,0.12619,0.410471,0.628764,1.373694,1.288639,0.03281,0.816092,1.072379,0.820637,0.505736,0,1.547429,0.420444,0.287013,-0.125,0,0,0
1,1,1,1,0,3,0,7.155,-2.55,1.734,-7.268,0,1,0,0,0,0,0,0,0,0,1.55114,1.496135,1.309867,1.368396,1.437924,0.824578,1.091146,1.707118,6.173817,3.557787,0.940478,0.854786,0.249116,0.644825,0.141276,0.200984,1.485265,2.377968,0.992726,-0.541575,0,0,0
0,0,0,0,1,0,-5,0,-6.883,0.478,-1.712,0,1,0,1,0,0,0,1,1,0,0.391021,0.093798,0.406042,0.599676,0.012449,1.143003,0.0598,0.058889,1.471343,0.04343,0,0,0.019137,1.070215,0,1.1848,0.128995,0,0.125,0,0,0,0
1,1,0,1,0,3,0,2.679,-1.362,0.599,-1.377,0,1,0,0,1,0,1,1,0,1,0.27229,0.256921,0.145026,0.248733,0.159261,0.156548,0.177101,0.268015,1.188757,0.655197,0,1.513415,0,0.283227,0.344825,0.117649,0.764746,0.00966,2.64814,-0.676488,0,0,0
1,0,1,0,1,0,-2,0.95,-8.183,3.549,-9.978,0,0,0,1,0,1,1,0,1,0,1.077848,0.744803,1.434519,1.114477,0.560142,1.15728,0.382579,0.833289,4.532559,1.953994,0.357944,1.797986,1.2139,0.279153,0.649425,2.370818,0.733944,0,0.711292,-1.527083,0,0,0
1,2,0,3,0,0,0,3.725,-2.818,3.812,-3.425,0,1,0,0,1,1,0,2,1,4,1.000732,0.57043,0.770008,0.910119,0.370465,0.46958,0.430167,0.822508,3.468177,1.368138,0.505338,0.229264,2.664568,0,0.985646,0.12488,1.570212,0.134473,1.72071,-0.229167,0,0,0
1,0,0,0,0,2,0,2.462,-2.57,3.244,-2.809,0,0,0,0,0,0,0,0,0,0,1.309977,1.005104,0.921792,1.044603,0.838218,0.601283,0.657168,1.154932,4.906479,2.989776,0.563648,1.857698,0.115451,0.423525,0.351585,0.427738,1.391619,0.151293,0.991798,-0.157738,0,0,0
0,0,0,1,0,0,0,0.874,-2.371,2.789,-0.78,0,1,0,0,0,0,0,0,0,1,0.293051,0.318094,0.219835,0.318296,0.148211,0.248965,0.091559,0.216095,1.252257,0.606816,0.120013,1.401267,0,1.143344,0.630046,0,0.916452,0,0.290154,-0.354167,0,0,1
1,0,0,1,0,0,0,1.668,-0.316,2.034,-1.307,0,0,0,0,0,0,0,0,0,0,0.177891,0.714271,0.13499,0.180966,0.766048,0.082243,0.279229,0.356581,0.623907,1.026186,0.101618,0,0.624074,0.756048,1.394802,0.347205,0,0,0.395833,-0.395833,0,0,0
1,3,0,1,0,6,-2,4.403,-2.354,2.599,-2.981,0,1,0,1,2,0,1,2,0,3,0.595279,0.723108,0.776288,0.575686,0.860608,0.417813,0.402071,0.724252,2.829109,1.373634,1.497943,0.815516,0.554499,0.973019,0.704116,0,0.289151,0.294484,1.651488,-0.158532,0,0,0
1,1,1,1,0,6,-2,4.145,-1.257,2.41,-2.567,1,0,1,1,1,1,0,0,1,3,0.536987,0.680807,0.587217,0.454094,0.724484,0.232633,0.322462,0.642759,2.06935,1.561495,0.390173,1.048866,0.088092,0.937146,0.621443,0,1.002117,0.500716,1.745833,-1.761979,0,0,0
1,0,2,0,2,0,-5,6.027,-0.712,1.972,-5.847,1,0,1,1,0,0,1,0,2,0,0.480979,0.840579,0.553717,0.557076,1.017005,0.161371,0.455369,0.979837,1.803296,2.403864,2.472457,0,2.75189,0,0.471835,0.141141,1.727246,0.332915,0,-1.045175,0,0,0
1,0,0,0,0,0,0,2.534,-0.083,0,-0.61,0,0,0,0,0,0,0,0,0,0,0.155897,0.149522,0.114029,0.088562,0.12084,0.041455,0.108551,0.107558,0.531,0.299344,0.086267,0,0,0,0,0,0.058726,0,0,-0.021635,0,0,0
1,0,0,0,0,0,0,2.294,-1.162,1.066,-0.172,0,1,0,0,0,0,0,0,1,0,0.280605,0.316656,0.302259,0.285911,0.280008,0.11889,0.114579,0.271428,0.972527,1.020336,0,1.161862,0.126235,0.79798,0,0,0.99869,0.081161,0,-0.270833,0,0,1
1,1,1,0,0,0,-1,3.489,-3.011,1.011,-3.377,0,1,0,0,0,0,0,0,0,0,0.899272,0.70942,0.741123,0.817257,0.522319,0.522976,0.549285,0.808967,3.89605,1.855628,0.273134,0.36858,0.452952,1.028217,0.251185,0.29877,0.287041,0,0.870275,-0.40625,0,0,1
0,0,1,0,1,0,-1,1.253,-6.578,4.875,-3.565,0,0,0,0,1,0,0,0,0,1,1.249684,0.556559,1.184811,0.829351,0.211349,0.677917,0.274679,0.651453,4.453279,1.146943,1.352243,0.458964,0.58628,0.7691,0.992389,0.681069,0.88713,0,0.37619,-0.665278,0,0,1
0,0,0,0,0,0,0,0.37,-1.604,0.005,-1.117,0,0,0,0,0,0,0,0,0,0,0.458295,0.203603,0.441301,0.38257,0.131126,0.475318,0.114583,0.285556,1.418585,0.472977,0.310495,0.115256,0.438733,0,0,0.179788,0.00592,0.148377,0,-0.0625,0,0,0
1,0,0,1,0,1,0,0.426,-1.205,0.901,0,1,1,1,1,1,1,1,1,1,1,0.037866,0.054273,0.021053,0.033486,0.043581,0.022221,0.031529,0.083785,0.140341,0.149672,0.167674,0,0,0.396353,1.200358,0.281308,0.244299,0,0.1875,-0.05,0,0,0
0,1,0,0,0,0,0,0.032,-0.779,0.87,0,0,0,0,0,0,0,0,0,0,0,0.150085,0.115066,0.060821,0.107799,0.064792,0.08597,0.136215,0.07755,0.670665,0.209691,0.350375,0,0,0.207428,0,0,0,0,1.182143,0,0,0,0
1,1,0,1,0,0,0,5.406,-2.005,4.934,-0.574,0,1,0,0,1,0,0,0,0,2,0.722765,1.2149,0.390698,0.438099,1.209517,0.285928,0.679,0.721804,1.825058,2.082102,0.439625,1.197805,0,1.778115,4.941835,0.088955,0.987028,0.051659,1.073499,-0.104167,0,0,0
1,2,0,2,0,6,0,3.987,-0.706,2.31,-0.566,0,2,0,0,2,0,0,2,0,2,0.204733,0.20508,0.127755,0.138807,0.264964,0.114597,0.105662,0.315423,0.728034,0.789586,0,0,0,0,2.613983,0,0.163425,0,2.2375,0,0,0,0
1,1,0,1,0,3,0,1.686,-1.55,1.034,-1.108,0,1,0,0,1,0,1,0,0,1,0.394707,0.21373,0.339752,0.346087,0.130047,0.159903,0.117494,0.376879,1.3431,0.55054,0.549717,1.315804,0.201981,0.950735,0.46437,0.061098,0.174307,0.442632,1.05,0,0,0,0
0,0,1,0,1,0,-2,0.657,-1.491,0.931,-1.822,0,0,0,0,0,0,0,0,0,0,0.472505,0.399688,0.231166,0.302645,0.173992,0.112048,0.223893,0.363799,1.095167,0.5638,0,1.080294,1.278576,0,1.268874,0.335297,0.237118,0,0.125,0,0,0,0
1,0,0,0,0,0,0,0.494,0,0.158,0,0,0,0,0,0,0,0,0,0,0,0.012952,0.267609,0.009034,0.021301,0.092408,0.008954,0.055022,0.128206,0.066223,0.107643,0.057561,0.005811,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.13,-3.154,1.366,-2.012,0,0,0,0,0,0,0,0,0,0,0.430491,0.668603,0.247646,0.293633,0.429495,0.187204,0.284455,0.446707,1.388474,1.476539,0.47877,0.215369,0,1.030613,0.198418,0.280664,0.268161,0,0.351173,-0.125,0,0,0
1,0,0,0,0,0,0,0.946,-0.115,3.648,0,0,2,0,0,2,0,1,1,0,2,0.133033,0.045415,0.207111,0.140147,0.028249,0.041627,0.01777,0.045417,0.436271,0.083953,0,0,0,0,1.405133,1.204348,0.029654,0,0.614583,0,0,0,0
1,2,0,1,0,7,0,5.591,-4.21,6.7,-2.599,1,2,1,1,3,1,1,2,1,3,0.875972,0.841638,0.574305,0.784263,0.500323,0.434668,0.293469,0.694169,2.619107,1.385817,0.92833,2.694158,1.243186,1.310404,2.94116,2.147373,0.623726,1.150379,1.662798,-0.520833,0,0,0
1,1,0,1,0,2,0,3.23,-0.932,3.29,-2.312,0,0,0,0,0,0,0,1,0,0,0.627494,0.461733,0.645224,0.678917,0.663589,0.311349,0.197032,0.590745,2.077106,1.613354,0,0.317842,0.954064,0,1.26138,0,1.337012,0.229539,0.76875,-0.125,0,0,0
1,1,2,1,1,2,-4,4.314,-2.787,1.153,-6.162,1,0,0,1,0,0,0,0,2,0,1.407817,1.347229,1.185218,1.132123,1.148431,0.733492,0.919537,1.890311,4.612803,3.327982,0.911829,1.579917,2.907975,0.490119,0.806887,0.46237,0.361798,0.096614,1.32528,-0.683929,0,0,1
1,3,1,2,1,6,-2,2.236,-3.043,2.719,-1.599,1,2,0,0,2,0,2,1,1,2,0.390755,0.542229,0.397282,0.371874,0.250793,0.175079,0.227421,0.48127,1.60634,0.646039,1.388329,0.005811,0.105507,2.443635,0.852369,0.072825,1.359855,0.163399,3.813914,-0.4375,0,0,0
1,2,1,2,0,5,-2,6.841,-1.712,3.463,-5.29,1,1,0,1,1,0,1,1,2,1,1.456945,1.340839,1.675206,1.5887,1.355123,0.697955,0.99265,1.433877,6.205284,3.432001,0.692243,0.710181,0.799061,0.076979,0.961445,0.024296,2.076019,0.630605,3.558693,-0.241667,2,0,0
1,0,1,0,0,0,0,1.049,-0.99,0.853,-1.423,0,0,0,0,0,0,0,0,0,0,0.286035,0.271492,0.320994,0.323301,0.252515,0.136652,0.143881,0.283733,1.522745,0.58857,0.468958,0,0.228519,0,0,0.106862,0.415146,0,0.041667,-0.0625,0,0,0
1,1,1,1,0,10,0,6.616,-3.676,3.718,-2.896,0,2,0,0,1,0,0,1,0,1,1.161978,1.240579,0.905514,0.842179,1.519556,0.470431,0.667927,0.916199,4.324977,2.56544,0.495278,0.432794,0.236062,0.501268,3.388308,0.720029,2.204126,0.166457,0.895969,-0.115972,0,0,1
1,0,0,0,0,0,0,0.261,-3.074,1.882,-1.017,0,0,0,1,0,0,0,0,1,0,0.813821,0.891313,0.624575,0.45803,0.502399,0.337804,0.392028,0.548534,2.409999,1.32057,1.055597,0.779221,0.638067,0.160198,0.804267,0.939648,0.292565,0,0.647755,-0.021635,0,-2,0
1,0,2,0,1,0,0,3.114,-1.345,2.728,-1.218,0,0,0,0,0,0,0,0,0,0,0.78857,0.702677,0.631104,0.697829,0.645835,0.28268,0.339069,0.745074,2.52294,1.437959,0.692056,0.869551,0.300137,0,0.517485,0.106862,1.801562,0,0,-0.0625,0,0,0
